sample_idx,question,answer,contexts,faithfulness,answer_relevancy,context_relevancy
294,Who was the mother of dragons married to?,"There are several wives in the CBS sitcom How I Met Your Mother. Ted's wife is played by Tracy Mosby, the sitcom's title character, who is played by American actress and singer Cristin Milioti. Cobie Smulders, a Canadian-American actress, plays Barney's wife. Alyson Hannigan, an American actress and television presenter, plays Marshall's wife.","[""There are several wives in the CBS sitcom How I Met Your Mother. Ted's wife is played by Tracy Mosby, the sitcom's title character, who is played by American actress and singer Cristin Milioti. Cobie Smulders, a Canadian-American actress, plays Barney's wife. Alyson Hannigan, an American actress and television presenter, plays Marshall's wife.""
 'How to Train Your Dragon is a 2010 American computer-animated action fantasy film loosely based on the 2003 book of the same name by Cressida Cowell, produced by DreamWorks Animation and distributed by Paramount Pictures. Actor David Tennant, who known for his role in Dr. Who, lends his voice to the character of the dad in the film, named Spitelout. How to Train Your Dragon 2 is the sequel to the film and the second installment in the trilogy. In the sequel, Gerard Butler voiced the role of the dad, who is named Stoick the Vast.'
 'How to Train Your Dragon is a 2010 American computer-animated action fantasy film loosely based on the 2003 book of the same name by Cressida Cowell, produced by DreamWorks Animation and distributed by Paramount Pictures. Actor David Tennant, who known for his role in Dr. Who, lends his voice to the character of the dad in the film, named Spitelout. How to Train Your Dragon 2 is the sequel to the film and the second installment in the trilogy. In the sequel, Gerard Butler voiced the role of the dad, who is named Stoick the Vast.'
 'In Greek mythology, Gaia is the personification of the Earth and one of the Greek primordial deities, she is the ancestral mother of all life. She is the mother of Uranus, the sky, from whose sexual union she bore the Titans which they themselves are parents of many Olympian Gods. The offspring of Gaia and Uranus are Coeus, Crius, Cronus, Hyperion, Iapetus, and Oceanus, Mnemosyne, Phoebe, Rhea, Theia, Themis, and Tethys.'
 'Birth of the Dragon is a 2016 American martial arts action film directed by George Nolfi and written by Christopher Wilkinson and Stephen J. Rivele, and is a fictional account on the supposedly true story revolving around the young martial artist Bruce Lee, who challenged kung fu master Wong Jack-man in 1965 in San Francisco. The film was selected to be screened in the Special Presentations section at the 2016 Toronto International Film Festival, also known as TIFF, on September 13, 2016. The festival ran from September 8 to September 18 of that year. It came out in the United States on August 25, 2017 and was released by Blumhouse Tilt and WWE Studios.']",0.875,0.3013867559696111,0.0526315789473684
295,Who plays andromeda in clash of the titans?,"In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.","[""In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.""
 ""In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.""
 ""In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.""
 ""In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.""
 ""In the first Avengers movie, The Avengers, Damion Poitier makes an uncredited appearance as Thanos. This marks the character's first appearance in the Marvel Cinematic Universe. In the movie's sequels, Guardians of the Galaxy, Avengers: Age of Ultron, Avengers: Infinity War and Avengers: Endgame, Thanos is portrayed by Josh Brolin through voice and motion capture. Thanos also appears in the Disney+ animated series, What If. ?, with Brolin reprising the role.""]",1.0,0.372975180288976,0.0333333333333333
296,Who was the programmer of ms-dos operating system?,"Unix is a family of multitasking, multiuser computer operating systems whose development started in the 1970s at the Bell Labs research center by Ken Thompson, Dennis Ritchie, and others. The operating system was originally written in assembly language, but in 1973, Version 4 Unix was rewritten in the higher-level language C, contrary to the general notion at the time that an operating system's complexity and sophistication required it to be written in assembly language.","[""Unix is a family of multitasking, multiuser computer operating systems whose development started in the 1970s at the Bell Labs research center by Ken Thompson, Dennis Ritchie, and others. The operating system was originally written in assembly language, but in 1973, Version 4 Unix was rewritten in the higher-level language C, contrary to the general notion at the time that an operating system's complexity and sophistication required it to be written in assembly language.""
 ""Unix is a family of multitasking, multiuser computer operating systems whose development started in the 1970s at the Bell Labs research center by Ken Thompson, Dennis Ritchie, and others. The operating system was originally written in assembly language, but in 1973, Version 4 Unix was rewritten in the higher-level language C, contrary to the general notion at the time that an operating system's complexity and sophistication required it to be written in assembly language.""
 'The IBM personal computer was developed by a team of engineers and designers led by Philip Don Estridge in Boca Raton, Florida. The machine was based on open architecture and a substantial market of third-party peripherals, expansion cards and software grew up rapidly to support it.'
 'A personal computer (PC) is a multi-purpose computer whose size, capabilities, and price make it feasible for individual use. The IBM 610 was designed between 1948 and 1957 by John Lentz at the Watson Lab at Columbia University as the Personal Automatic Computer (PAC) and announced by IBM as the 610 Auto-Point in 1957. With a price tag of $55,000, only 180 units were produced. As a mass-market device, three machines, the Apple II, PET 2001 and TRS-80 were all released in 1977, becoming the most popular by late 1978.'
 'One of the first answering machines, the Blattnerphone, came out in 1930. In 1949, the first commercially successful answering machine was the ""Electronic Secretary"" created by inventor Joseph Zimmerman and businessman George W. Danner, who founded Electronic Secretary Industries in Wisconsin.']",1.0,0.3458146646577394,0.0833333333333333
297,Who sings i love rock 'n' roll?,"Let It Roll is the name of the eighth studio album by the American rock band Little Feat, which was released in 1988. Eight of the ten songs on the album were co-written by new band member Craig Fuller, the founding member of Pure Prairie League, who also takes most lead vocals. ""Let It Roll (Let It Rock)"" is also a song written by Chuck Berry and recorded by American country music artist Mel McDaniel. It was released in March 1985 as the second and final single from McDaniel's album Let It Roll and peaked at both","['Let It Roll is the name of the eighth studio album by the American rock band Little Feat, which was released in 1988. Eight of the ten songs on the album were co-written by new band member Craig Fuller, the founding member of Pure Prairie League, who also takes most lead vocals. ""Let It Roll (Let It Rock)"" is also a song written by Chuck Berry and recorded by American country music artist Mel McDaniel. It was released in March 1985 as the second and final single from McDaniel\'s album Let It Roll and peaked at both number 6 on the U. S. Billboard Hot Country Singles & Tracks chart and on the Canadian RPM Country Tracks chart.'
 'Let It Roll is the name of the eighth studio album by the American rock band Little Feat, which was released in 1988. Eight of the ten songs on the album were co-written by new band member Craig Fuller, the founding member of Pure Prairie League, who also takes most lead vocals. ""Let It Roll (Let It Rock)"" is also a song written by Chuck Berry and recorded by American country music artist Mel McDaniel. It was released in March 1985 as the second and final single from McDaniel\'s album Let It Roll and peaked at both number 6 on the U. S. Billboard Hot Country Singles & Tracks chart and on the Canadian RPM Country Tracks chart.'
 'Both, Snoop Dogg and Kris Kristofferson, sang the song Roll Me Up and Smoke Me When I Die with Willie Nelson.'
 '""Somebody to Love"" (originally titled ""Someone to Love"") is a rock song that was written by Darby Slick. It was originally recorded by The Great Society, and later by Jefferson Airplane. A cover of ""Somebody to Love"" was the debut single of German electronic music duo Boogie Pimps. It was released on January 11, 2004 and reached number three on the UK Singles Chart and number seven on the Irish Singles Chart.'
 '""Somebody to Love"" (originally titled ""Someone to Love"") is a rock song that was written by Darby Slick. It was originally recorded by The Great Society, and later by Jefferson Airplane. A cover of ""Somebody to Love"" was the debut single of German electronic music duo Boogie Pimps. It was released on January 11, 2004 and reached number three on the UK Singles Chart and number seven on the Irish Singles Chart.']",1.0,0.2822970043518024,0.0588235294117647
298,What is the os of samsung smart tv?,"The Samsung Galaxy S7, Samsung Galaxy S7 Edge and Samsung Galaxy S7 Active are Android-based smartphones manufactured, released and marketed by Samsung Electronics. The S7 series serves as the successor to the Galaxy S6, S6 Edge, S6 Edge+ and S6 Active released in 2015. The Galaxy S7 is an evolution of the prior year's model, with upgraded hardware, design refinements, and the restoration of features removed from the Galaxy S6, such as IP certification for water and dust resistance, as well as expandable storage with a MicroSD card. The Galaxy S7 Active was unveiled on June 4, 2016 and came out on June 10, 2016.","[""The Samsung Galaxy S7, Samsung Galaxy S7 Edge and Samsung Galaxy S7 Active are Android-based smartphones manufactured, released and marketed by Samsung Electronics. The S7 series serves as the successor to the Galaxy S6, S6 Edge, S6 Edge+ and S6 Active released in 2015. The Galaxy S7 is an evolution of the prior year's model, with upgraded hardware, design refinements, and the restoration of features removed from the Galaxy S6, such as IP certification for water and dust resistance, as well as expandable storage with a MicroSD card. The Galaxy S7 Active was unveiled on June 4, 2016 and came out on June 10, 2016. The Galaxy S7 and S7 Edge were unveiled on February 21, 2016 and came out in Europe and North America on March 11, 2016.""
 'The family of Macintosh operating systems developed by Apple Inc. includes the graphical user interface-based operating systems it has designed for use with its Macintosh series of personal computers since 1984, as well as the related system software it once created for compatible third-party systems. MacOS X 10. 11 El Capitan edition was released on September 30, 2015, macOS Sierra version 10. 12 was released on September 20, 2016, and macOS High Sierra version 10. 13 was released on September 25, 2017.'
 'The LG G6 is an Android smartphone developed by LG Electronics as part of the LG G series. It was announced during Mobile World Congress on February 26, 2017, as the successor to the 2016 LG G5. A variant, called the LG G6+ was announced on June 19, 2017 with 128 GB storage and a Hi-Fi Quad DAC.'
 'The Samsung Galaxy Note 3 is an Android phablet smartphone produced by Samsung Electronics as part of the Samsung Galaxy Note series. Samsung first teased the unveiling of the Galaxy Note 3 with its announcement of a ""Samsung Heavy Packed"" event on September 4, 2013 at IFA Berlin, which contained the tagline ""Note the date. "" The international Galaxy Note 3 was released on September 25, 2013 in over 140 countries, while its U. S. and Japanese releases were released in October 2013. he Galaxy Note 3 Neo was unveiled by Samsung Poland on February 1, 2014, with a release date starting from March 2014.'
 'The Samsung Galaxy Note 3 is an Android phablet smartphone produced by Samsung Electronics as part of the Samsung Galaxy Note series. Samsung first teased the unveiling of the Galaxy Note 3 with its announcement of a ""Samsung Heavy Packed"" event on September 4, 2013 at IFA Berlin, which contained the tagline ""Note the date. "" The international Galaxy Note 3 was released on September 25, 2013 in over 140 countries, while its U. S. and Japanese releases were released in October 2013. he Galaxy Note 3 Neo was unveiled by Samsung Poland on February 1, 2014, with a release date starting from March 2014.']",1.0,0.3930053072000223,0.0526315789473684
299,When did bruce springsteen play the super bowl?,"Super Bowl XXXIII was played on January 31, 1999 between the Denver Broncos and the Atlanta Falcons. Under the leadership of head coach Mike Shanahan, The Broncos defeated the Falcons by the score of 34–19, winning their second consecutive Super Bowl. The Atlanta Falcons were under the leadership of Dan Reeves, former head coach of the Denver Broncos.","['Super Bowl XXXIII was played on January 31, 1999 between the Denver Broncos and the Atlanta Falcons. Under the leadership of head coach Mike Shanahan, The Broncos defeated the Falcons by the score of 34–19, winning their second consecutive Super Bowl. The Atlanta Falcons were under the leadership of Dan Reeves, former head coach of the Denver Broncos.'
 'Ben Roethlisberger lost to Aaron Rodgers of the Green Bay Packers in the Super Bowl.'
 'The Bills were in Super Bowls XXV, XXVI, XXVII, and XXVIII, in years 1991, 1992, 1993, and 1994, respectively.'
 'The Super Bowl XLV, held on  February 6, 2011, was an American football game between the American Football Conference champion Pittsburgh Steelers, coached by Mike Tomlin, and the National Football Conference (NFC) champion Green Bay Packers, coached by Mike McCarthy. The Packers won the match by the score of 31–25 and declared themselves champions of the 2010 Season.'
 'Super Bowl LIII was an American football game played to determine the champion of the National Football League (NFL) for the 2018 season. The broadcast of the game on CBS, along with the halftime show headlined by U. S. pop group Maroon 5, saw the smallest Super Bowl audience in 10 years. Jim Nantz did the play by play broadcast, and Tony Romo did the color commentary broadcast. Westwood One carried the Super Bowl on the radio, and Kevin Harlin did the radio play by play broadcast. Kurt Warner and Mike Holmgren did the radio color commentary.']",1.0,0.4793787572027916,0.0
300,Who led the first voyage to circumnavigate the globe?,"The archaeological community is in general agreement that the ancestors of the Indigenous peoples of the Americas of historical record entered the Americas through Alaska at the end of the Last Glacial Maximum (LGM), shortly after 20,000 years ago, with ascertained archaeological presence shortly after 16,000 years ago. Systematic European colonization began in 1492, when a Spanish expedition headed by the Italian explorer Christopher Columbus sailed west to find a new trade route to the Far East but inadvertently landed in what came to be known to Europeans as the ""New World"". He ran a","['The archaeological community is in general agreement that the ancestors of the Indigenous peoples of the Americas of historical record entered the Americas through Alaska at the end of the Last Glacial Maximum (LGM), shortly after 20,000 years ago, with ascertained archaeological presence shortly after 16,000 years ago. Systematic European colonization began in 1492, when a Spanish expedition headed by the Italian explorer Christopher Columbus sailed west to find a new trade route to the Far East but inadvertently landed in what came to be known to Europeans as the ""New World"". He ran aground on 5 December 1492 on the northern part of Hispaniola, which the Taino people had inhabited since the 9th century; the site became the first permanent European settlement in the Americas. The first European settlers came to modern-day America in 1500.'
 'The archaeological community is in general agreement that the ancestors of the Indigenous peoples of the Americas of historical record entered the Americas through Alaska at the end of the Last Glacial Maximum (LGM), shortly after 20,000 years ago, with ascertained archaeological presence shortly after 16,000 years ago. Systematic European colonization began in 1492, when a Spanish expedition headed by the Italian explorer Christopher Columbus sailed west to find a new trade route to the Far East but inadvertently landed in what came to be known to Europeans as the ""New World"". He ran aground on 5 December 1492 on the northern part of Hispaniola, which the Taino people had inhabited since the 9th century; the site became the first permanent European settlement in the Americas. The first European settlers came to modern-day America in 1500.'
 'The first Indian expedition led by an Indian to Antarctica began in 1960 and ended in 1961. The first Indian expedition to Antarctica led by a group of Indians began in 1981 and ended in 1982.'
 'Juan Ponce de León was a Spanish explorer and conquistador known for leading the first official European expedition to Florida and serving as the first governor of Puerto Rico. On March 4, 1513 Ponce de León equipped three ships with at least 200 men at his own expense and set out from Puerto Rico to search for ""the Islands of Benimy"". On April 2, 1513,  they sighted land which Ponce de León believed was another island. He named it La Florida in recognition of the verdant landscape and because it was the Easter season, which the Spaniards called Pascua Florida (Festival of Flowers).'
 'A globe is a spherical model of Earth, of some other celestial body, or of the celestial sphere. The sphericity of the Earth was established by Greek astronomy in the 3rd century BC, and the earliest terrestrial globe appeared from that period. The earliest known example is the one constructed by Crates of Mallus in Cilicia, in the mid-2nd century BC. The earliest extant terrestrial globe was made in 1492 by Martin Behaim with help from the painter Georg Glockendon.']",1.0,0.2159185836940268,0.0555555555555555
301,When did the federal student loan program start?,"Running Start is a dual credit enrollment program in Washington, Hawaii, New Hampshire, Montana, and Illinois which allows high school juniors and seniors to attend college courses numbered 100 or above, while completing high school. In Washington, the program was piloted in the early 1990s and officially approved to begin in the fall of 1993.","['Running Start is a dual credit enrollment program in Washington, Hawaii, New Hampshire, Montana, and Illinois which allows high school juniors and seniors to attend college courses numbered 100 or above, while completing high school. In Washington, the program was piloted in the early 1990s and officially approved to begin in the fall of 1993.'
 'The first day of school is the first day of an academic year. This is usually in August or September in the Northern Hemisphere and January or February in the Southern Hemisphere, but differs from country to country. In the United States, educational policy is determined primarily at the state level and at the level of individual school districts. Therefore, there is no one particular day on which all schools start. During much of the 20th century, it was common for schools to start shortly after Labor Day, and in some areas of the United States, this is still the norm. However, it has become increasingly common for schools to start earlier in August or even late July.'
 ""The Federal Reserve is the central banking system of the United States of America. Created on December 23, 1913 in order to alleviate financial crises, it's role was later stipulated when the U. S. Congress established three key objectives for monetary policy in the Federal Reserve Act. In terms of jobs, the Federal Reserve has the objective of maximizing employment, also being responsible for stabilizing prices in order to regulate how much things cost and moderating long-term interest rates. Nonetheless, its duties have expanded over the years, and currently also include supervising and regulating banks, maintaining the stability of the financial system, and providing financial services to depository institutions, the U. S. government, and foreign official institutions.""
 'The integration of Little Rock Central High School with the admission of nine African American students took place in September 1957. The integration was first attempted on September 4, 1957, but was prevented by Arkansas Governor Orval Faubus until President Eisenhower ordered the National Guard to support the integration and escort the students on September 23.'
 ""Laws that made industry and businesses responsible for the costs of compensating workers or their survivors when the worker was injured or killed in connection with his or her job where in effect in all but four states by 1929. Adding to this, the first welfare system in the US began during the Great Depression, when widespread misery and poverty threatened to overwhelm the existing social programs that existed in the US, most of which centered around individual efforts, family efforts, church charities, business workers compensation, life insurance and sick leave programs. Due to this , in 1935, President Franklin D. Roosevelt's administration proposed to Congress federal social relief programs and a federally sponsored retirement program that was followed by the passage of the Social Security Act, signed into law August 14, 1935.""]",1.0,0.3935574466865894,0.0588235294117647
302,What would need to happen to change a lead atom into a gold atom?,"The first gold rush in Australia began in May 1851 after prospector Edward Hargraves claimed to have discovered payable gold near Orange. Large amounts of people moved to Australia to take part in the gold rushes, with the majority of them being from Britain.","['The first gold rush in Australia began in May 1851 after prospector Edward Hargraves claimed to have discovered payable gold near Orange. Large amounts of people moved to Australia to take part in the gold rushes, with the majority of them being from Britain.'
 ""In 1933, Executive Order 6102 had made it a criminal offense for U. S. citizens to own or trade gold anywhere in the world. These prohibitions were relaxed starting in 1964 and by December 31, 1974, Americans could legally own and trade gold again. In Australia, Part IV of the Banking Act 1959 allowed the Commonwealth government to seize private citizens' gold in return for paper money for the protection of the currency or of the public credit of the Commonwealth. On January 30, 1976, the operation of that part of the Act was suspended.""
 'An atom is the smallest unit of ordinary matter and its density is concentrated in a tiny nucleus at the center of the atom. The least amount of density that is concentrated is located in the electron cloud.'
 'Tungsten is a rare metal found naturally on Earth almost exclusively as compounds with other elements. However, tungsten and other metallic elements can also be described as metalloids for their metallic luster, electrical conductivity, and amphoterism, or ability to act both as an acid and a base.'
 'Tungsten is a rare metal found naturally on Earth almost exclusively as compounds with other elements. However, tungsten and other metallic elements can also be described as metalloids for their metallic luster, electrical conductivity, and amphoterism, or ability to act both as an acid and a base.']",1.0,0.2639029956716771,0.0833333333333333
303,Who played brad carlton on young and the restless?,"Billy Abbott is a fictional character from American soap opera ""The Young and the Restless"", currently portrayed by Jason Thompson. David Tom began portraying the character from 1999 until 2002, when he was recast with Ryan Brown. The character was recast again in 2006 with Scott Seymour, but was let go after three months. In 2008, the character was recast with Billy Miller until 2014, when Burgess Jenkins took over the role.","['Billy Abbott is a fictional character from American soap opera ""The Young and the Restless"", currently portrayed by Jason Thompson. David Tom began portraying the character from 1999 until 2002, when he was recast with Ryan Brown. The character was recast again in 2006 with Scott Seymour, but was let go after three months. In 2008, the character was recast with Billy Miller until 2014, when Burgess Jenkins took over the role.'
 ""Lauren Fenmore Baldwin (formerly Williams and Grainger) is a fictional character from the American CBS soap opera The Young and the Restless. Introduced by William J. Bell, the character made her debut during the episode airing on January 25, 1983, portrayed by Tracey E. Bregman. Actress Caryn Richman briefly played Lauren during Bregman's maternity leave in 1991.""
 'Jack Abbot is a character on the soap opera, Young and the Restless known for having a long standing feud with the Newman family patriarch, Victor Newman. The character was introduced in 1980 with Terry Lester in the role. Lester made his last appearance on September 1, 1989 after quitting feeling that Jack was being ""squeezed"" out of the story line. Peter Bergman took over the role after being fired from All My Children where he rose to super stardom as Dr. Cliff Warner. He made his debut on November 27, 1989. Graham Taylor also played Jack Abbott from 2017-2018.'
 'The Young and the Restless is an American television soap opera created for CBS, set in a fictionalized version of Genoa City, Wisconsin originally focused on two core families, the wealthy Brooks family and the working class Foster family. Over the years, other families such as the Newman family, were introduced. The daughter of Nicholas and Sharon Newman, Faith Newman, was played by Alyvia Alyn Lind, an American child actress.'
 'Nathan Hastings is a fictional character that originated on the CBS soap opera, ""The Young and the Restless"". The role was played by Nathan Purdee from 1984 to 1992. Randy Brooks took over in 1992 but was replaced in 1994 with a younger version of the character, played by Adam Lazarre-White. Adam was nineteen years younger than both Purdee and Brooks and lasted on the show until 1996.']",1.0,0.6567276622241504,0.0
304,What is the tallest ride at six flags over texas?,"Titan is a steel roller coaster located at Six Flags Over Texas in Arlington, Texas. Construction for the coaster was started on November 14, 2000 and completed in March, 2001. The ride opened on April 27, 2001 as the tallest, fastest, and longest roller coaster in Texas.","['Titan is a steel roller coaster located at Six Flags Over Texas in Arlington, Texas. Construction for the coaster was started on November 14, 2000 and completed in March, 2001. The ride opened on April 27, 2001 as the tallest, fastest, and longest roller coaster in Texas.'
 'The Hollywood Tower of Terror located in Orlando is 199 ft tall, or 61m, and is the second tallest attraction at the Walt Disney World Resort. The attraction features a stomach-churning 13-story drop, or 130 ft (40 m). The drop in the California and Paris versions are slightly shorter at 124 feet, or 38 m. At one point in the ride, the doors open to show the 157 ft view from the top of that tower.'
 'Cadillac Ranch is a public art installation and sculpture in Amarillo, Texas, USA. It was created in 1974 by Chip Lord, Hudson Marquez and Doug Michels, who were a part of the art group Ant Farm. The installation consists of ten Cadillacs (1949-1963) buried nose-first in the ground.'
 'The Spirit of St. Louis was a named passenger train on the Pennsylvania Railroad and its successors Penn Central and Amtrak between New York and St. Louis, Missouri. The maxim speed was 133 mph (214 km/h) and the cruise speed was 100–110 mph (161–177 km/h). The name honored the airplane Spirit of St. Louis, flown the month before by Charles Lindbergh from New York to Paris.'
 'The Spirit of St. Louis was a named passenger train on the Pennsylvania Railroad and its successors Penn Central and Amtrak between New York and St. Louis, Missouri. The maxim speed was 133 mph (214 km/h) and the cruise speed was 100–110 mph (161–177 km/h). The name honored the airplane Spirit of St. Louis, flown the month before by Charles Lindbergh from New York to Paris.']",1.0,0.245290735410112,0.125
305,Who sang the song eye in the sky?,"""Wheel in the Sky"" is a song by the American rock band Journey, recorded in 1977 and included on their fourth studio album, Infinity. Steve Perry was the lead singer for ""Wheel in the Sky"". The song had started out as a poem called ""Wheels In My Mind"" by Diane Valory, the wife of Journey bassist Ross Valory.","['""Wheel in the Sky"" is a song by the American rock band Journey, recorded in 1977 and included on their fourth studio album, Infinity. Steve Perry was the lead singer for ""Wheel in the Sky"". The song had started out as a poem called ""Wheels In My Mind"" by Diane Valory, the wife of Journey bassist Ross Valory.'
 'The 1968 song, These Eyes, was sung by Canadian rock band, The Guess Who. Burton Cummings was lead singer for the band that performed the song.'
 'The 1968 song, These Eyes, was sung by Canadian rock band, The Guess Who. Burton Cummings was lead singer for the band that performed the song.'
 '""Spirit in the Sky"" is a song written and originally recorded by Norman Greenbaum and released in late 1969, featuring in the album of the same name. The song became a hit, having climbed to number one on the UK, Australian and Canadian charts in 1970. Since then, the song has been covered by different artists including Gareth Gates, who released his version as a single on March 14, 2003. A song by the same name was released by the Norwegian supergroup Keiino on 25 January 2019 for the Eurovision Song Contest 2019.'
 '""Spirit in the Sky"" is a song written and originally recorded by Norman Greenbaum and released in late 1969, featuring in the album of the same name. The song became a hit, having climbed to number one on the UK, Australian and Canadian charts in 1970. Since then, the song has been covered by different artists including Gareth Gates, who released his version as a single on March 14, 2003. A song by the same name was released by the Norwegian supergroup Keiino on 25 January 2019 for the Eurovision Song Contest 2019.']",1.0,0.4751539495687386,0.0666666666666666
306,When does the dispicable me 3 come out?,"The American heist thriller film Now You See Me 2 was released domestically on June 10, 2016 and internationally on July 4, 2016. In New York City, however, the film began screening four days early on June 6, 2016.","['The American heist thriller film Now You See Me 2 was released domestically on June 10, 2016 and internationally on July 4, 2016. In New York City, however, the film began screening four days early on June 6, 2016.'
 'Danganronpa v3 original was released in America for Playstation 4, Playstation Vita, and Microsoft Windows on September 26, 2017. Danganronpa v3 trilogy was released for Playstation 4 on March 26, 2019.'
 'The movie Mark Felt came out at TIFF on September 8, 2017, and in the US on September 29, 2017.'
 'The eighth expansion pack for The Sims 3 is titled ""Seasons"" and was released in North America on November 13, 2012 to mixed reviews. In addition to the regular expansion pack, a ""Limited Edition"" and an ""Origin Exclusive Trick or Treat Costume Pack Edition"" were also released.'
 ""The original Stephen King's It, the novel, was released on September 15, 1986. The 1990 American ABC two-part psychological horror drama miniseries was released November 18 – November 20, 1990. And, the 2017 movie, It, was released on September 5, 2017.""]",1.0,0.4363381912079069,0.1
307,When did mccrory's go out of business?,"The first McCafe was opened in Melbourne, Australia in 1993. The McCafé concept was designed to help create atmosphere and foot-traffic at the entrance to the McDonald's stores at Swanston Street, Melbourne. The chain then spread to 13 countries by 2002. The first McCafe in the United States opened in Chicago, Illinois in May 2001.","[""The first McCafe was opened in Melbourne, Australia in 1993. The McCafé concept was designed to help create atmosphere and foot-traffic at the entrance to the McDonald's stores at Swanston Street, Melbourne. The chain then spread to 13 countries by 2002. The first McCafe in the United States opened in Chicago, Illinois in May 2001.""
 'Lionsgate and Millennium Films owned the rights to Texas Chainsaw Massacre in 2013 but lost the rights in 2017 due to the time it took to release more Texas Chainsaw Massacre films. On August 24, 2018, Legendary Pictures had bought the rights to the franchise, with a new film and a television series in development.'
 ""Bill Knapp's was an American family restaurant chain that was founded by Clinton B. Knapp in Battle Creek, Michigan in 1948. It featured a menu filled with typical family fare as well as a children's menu. Bill Knapp placed great emphasis on the quality and freshness of the food served in his restaurant, which was prepared from scratch. Bill Knapp's filed for Chapter 11 bankruptcy on May 21, 2002, and by the end of 2002, the last restaurant in the chain closed.""
 ""The twelfth season of the American animated television series Bob's Burgers will debut on Fox on September 26, 2021. However, the feature film based on this series that was set to be released on July 17, 2020 been postponed to May 27, 2022 due to the effects of the COVID-19 pandemic.""
 'Little Rock Central High School was forced to close in September 1958 due to heightened activism in the civil rights movement. This time was known as ""The Lost Year"".']",1.0,0.4322535106501926,0.0714285714285714
308,When did the holy spirit descended upon the apostles?,"The word Christian was first mentioned in the New Testament in chapter and verse Acts 11:26. In the narrative where after Barnabas brought Saul (Paul) to Antioch where they taught the disciples. The quote that mentions the word Christian first is ""[.] the disciples were called Christians first in Antioch.""","['The word Christian was first mentioned in the New Testament in chapter and verse Acts 11:26. In the narrative where after Barnabas brought Saul (Paul) to Antioch where they taught the disciples. The quote that mentions the word Christian first is ""[. ] the disciples were called Christians first in Antioch. "".'
 ""The Book of Acts, also known as The Acts of the Apostles or simply Acts, took place in 80-90 AD according to most scholars. This theory is based on the grounds that Acts uses Mark as a source, looks back on the destruction of Jerusalem, and does not show any awareness of the letters of Paul, which began circulating late in the first century. The earliest possible date for the composition of Acts is set by the events with which it ends, Paul's imprisonment in Rome c. 63 AD, but such an early dating is a minority position.""
 'The Epistle to the Philippians, commonly referred to as Philippians, is a Pauline epistle of the New Testament of the Christian Bible. The epistle is attributed to Paul the Apostle, commonly known as Saint Paul and also known by his Hebrew name Saul of Tarsus, and a co-author named Timothy, from the Lycaonian city of Lystra, and is addressed to the Christian church in Philippi.'
 'The New Testament describes James, Joseph (Joses), Judas (Jude), and Simon as brothers of Jesus. The Bible talks about Joseph, Judas and Simon in Mark 6:3, Matthew 13:55-56, John 7:3, and Acts 1:13. The Bible talks about James also in Mark 6:3, Matthew 13:55-56, John 7:3, Acts 1:13, and Galatians 1:19.'
 'According to the doctrine of the Trinity, the second person of the Trinity who became man was God the Son, and some who believe in full divinity accept Jesus Christ to be the name of the second person of the Trinity.']",1.0,0.3277482812053928,0.0769230769230769
