id,faithfulness,answer_relevancy,context_relevancy,label
asqa_2300,1.0,0.7263215301760783,0.0833333333333333,1
asqa_2301,1.0,0.6029777579625469,0.1111111111111111,1
asqa_2302,0.5714285714285714,0.7908398788896415,0.3333333333333333,1
asqa_2303,0.625,0.741732203055702,0.3333333333333333,1
asqa_2304,1.0,0.7865516815068161,0.1111111111111111,1
asqa_2305,1.0,0.821914155972887,0.2666666666666666,1
asqa_2306,1.0,0.9019457974834314,0.1818181818181818,1
asqa_2307,0.5,0.8505192893187891,0.1111111111111111,1
asqa_2308,1.0,0.5500144987180102,0.1111111111111111,1
asqa_2309,0.6666666666666666,0.9403024295911492,0.1111111111111111,1
asqa_2310,1.0,0.6926497878941159,0.2727272727272727,1
asqa_2311,1.0,0.4849764638759427,0.0714285714285714,1
asqa_2312,1.0,0.776761704819854,0.0769230769230769,1
asqa_2313,0.25,0.5142813253767763,0.3333333333333333,1
asqa_2314,0.1111111111111111,0.7062887117610716,0.1111111111111111,1
asqa_2315,1.0,0.826078872940145,0.0769230769230769,1
asqa_2316,0.6666666666666666,0.9316413808415372,0.0909090909090909,1
asqa_2317,1.0,0.559725192659061,0.0833333333333333,1
asqa_2318,1.0,0.66544212065306,0.2222222222222222,1
asqa_2319,1.0,0.5698045141211385,0.1818181818181818,1
asqa_2320,0.3333333333333333,0.9391446888217964,0.3333333333333333,1
asqa_2321,1.0,0.610156769524616,0.0952380952380952,1
asqa_2322,0.2666666666666666,0.7667283717264363,0.3333333333333333,1
asqa_2323,1.0,0.7291953163267623,0.1111111111111111,1
asqa_2324,1.0,0.8078201620595872,0.3,1
asqa_2325,1.0,0.9082127656263356,0.1,1
asqa_2326,1.0,0.826425605361864,0.125,1
asqa_2327,0.2,0.78636596247993,0.1666666666666666,1
asqa_2328,1.0,0.9220748594272902,0.0769230769230769,1
asqa_2329,1.0,0.6419195433341903,0.1578947368421052,1
asqa_2330,1.0,0.8586420603500956,0.0666666666666666,1
asqa_2331,1.0,0.4988197119111029,0.0,1
asqa_2332,0.8,0.0,0.3333333333333333,1
asqa_2333,1.0,0.8580621734895956,0.1538461538461538,1
asqa_2334,1.0,0.618354211187008,0.0769230769230769,1
asqa_2335,1.0,0.624510843254088,0.125,1
asqa_2336,0.6,0.9401132398539246,0.1666666666666666,1
asqa_2337,1.0,0.861952427227943,0.1818181818181818,1
asqa_2338,1.0,0.9258514451901068,0.1538461538461538,1
asqa_2339,1.0,0.8044160496733452,0.2307692307692307,1
asqa_2340,1.0,0.7195303817829305,0.0769230769230769,1
asqa_2341,0.6,0.6461687334232789,0.1111111111111111,1
asqa_2342,0.6666666666666666,0.6165525850436773,0.1111111111111111,1
asqa_2343,1.0,0.9821610086331468,0.1,1
asqa_2344,1.0,0.9681452536888124,0.1,1
asqa_2345,1.0,0.6960438240784251,0.0666666666666666,1
asqa_2346,1.0,0.9186276567137562,0.1111111111111111,1
asqa_2347,1.0,0.7257585730462646,0.0909090909090909,1
asqa_2348,1.0,0.658467799653451,0.0714285714285714,1
asqa_2349,1.0,0.8506525759646936,0.1,1
asqa_2350,1.0,0.7658286690000016,0.05,1
asqa_2351,0.4166666666666667,0.7728464180589633,0.1111111111111111,1
asqa_2352,1.0,0.1975145195038628,0.2142857142857142,1
asqa_2353,0.375,0.8678570814745634,0.1666666666666666,1
asqa_2354,1.0,0.8666995716288165,0.1538461538461538,1
asqa_2355,1.0,0.5548348427418425,0.0909090909090909,1
asqa_2356,1.0,0.8675265805411749,0.0909090909090909,1
asqa_2357,1.0,0.700835446145838,0.0769230769230769,1
asqa_2358,1.0,0.2273262309214665,0.1428571428571428,1
asqa_2359,1.0,0.8535785040357423,0.1428571428571428,1
asqa_2360,0.8235294117647058,0.3935830020813974,0.1111111111111111,1
asqa_2361,1.0,0.8343741715563531,0.0555555555555555,1
asqa_2362,1.0,0.3435656125186466,0.2,1
asqa_2363,1.0,0.6085892473608154,0.0666666666666666,1
asqa_2364,1.0,0.4269823102943711,0.0909090909090909,1
asqa_2365,1.0,0.9038608883945648,0.0714285714285714,1
asqa_2366,1.0,0.8364419837367274,0.1428571428571428,1
asqa_2367,1.0,0.8325557559766431,0.125,1
asqa_2368,1.0,0.8863466985916357,0.0714285714285714,1
asqa_2369,1.0,0.7426760982728325,0.037037037037037,1
asqa_2370,1.0,0.7754371982400743,0.1333333333333333,1
asqa_2371,1.0,0.8761458472832081,0.0769230769230769,1
asqa_2372,1.0,0.7503137869816011,0.1111111111111111,1
asqa_2373,1.0,0.8870897640557431,0.1428571428571428,1
asqa_2374,1.0,0.835731503822378,0.1,1
asqa_2375,1.0,0.8941674365711095,0.1428571428571428,1
asqa_2376,0.2857142857142857,0.6351541443635517,0.2222222222222222,1
asqa_2377,0.3333333333333333,0.6595938454382609,0.3333333333333333,1
asqa_2378,1.0,0.8747696820983325,0.1,1
asqa_2379,1.0,0.8054375882731857,0.1538461538461538,1
asqa_2380,1.0,0.7647901799184474,0.125,1
asqa_2381,1.0,0.9274950666488176,0.1666666666666666,1
asqa_2382,1.0,0.7543461517670224,0.0666666666666666,1
asqa_2383,0.25,0.9266541225373852,0.1111111111111111,1
asqa_2384,1.0,0.8071455909326019,0.1875,1
asqa_2385,1.0,0.6630590312184984,0.1052631578947368,1
asqa_2386,1.0,0.411866688668048,0.3,1
asqa_2387,1.0,0.955622266074438,0.2,1
asqa_2388,1.0,0.6143645858098237,0.1818181818181818,1
asqa_2389,1.0,0.8562015393479002,0.1,1
asqa_2390,0.5,0.8574236310487523,0.3333333333333333,1
asqa_2391,1.0,0.874008827930221,0.0909090909090909,1
asqa_2392,0.7142857142857143,0.8744458783572103,0.3333333333333333,1
asqa_2393,1.0,0.4811034839756108,0.1428571428571428,1
asqa_2394,1.0,0.6814630773273356,0.0666666666666666,1
asqa_2395,0.8,0.9336161520963332,0.1666666666666666,1
asqa_2396,0.8571428571428571,0.7036610329159497,0.1666666666666666,1
asqa_2397,0.375,0.7859195078633552,0.3333333333333333,1
asqa_2398,1.0,0.8288495443994988,0.3333333333333333,1
asqa_2399,1.0,0.93471288367372,0.0833333333333333,1
asqa_2400,0.3333333333333333,0.8088838248080447,0.1666666666666666,1
asqa_2401,0.2222222222222222,0.6707974163700148,0.3333333333333333,1
asqa_2402,1.0,0.9471993115976416,0.125,1
asqa_2403,1.0,0.9471967122377244,0.125,1
asqa_2404,1.0,0.9020787828317616,0.2,1
asqa_2405,1.0,0.904014857676422,0.0555555555555555,1
asqa_2406,1.0,0.8394879732042239,0.2857142857142857,1
asqa_2407,1.0,0.4859668789060486,0.1111111111111111,1
asqa_2408,1.0,0.7708721873493957,0.0833333333333333,1
asqa_2409,1.0,0.8155252299953459,0.2222222222222222,1
asqa_2410,1.0,0.0,0.1111111111111111,1
asqa_2411,1.0,0.8966665484465074,0.125,1
asqa_2412,0.6666666666666666,0.9158781029271836,0.3333333333333333,1
asqa_2413,1.0,0.9301096385587316,0.0526315789473684,1
asqa_2414,1.0,0.7666272171190323,0.125,1
asqa_2415,0.5,0.9345231321238702,0.3333333333333333,1
asqa_2416,1.0,0.9108241011116088,0.0833333333333333,1
asqa_2417,1.0,0.6333884777879838,0.1176470588235294,1
asqa_2418,1.0,0.7126934717866632,0.2,1
asqa_2419,0.6666666666666666,0.7993646491934484,0.2222222222222222,1
asqa_2420,1.0,0.9303084079124444,0.1428571428571428,1
asqa_2421,1.0,0.8850352300948447,0.125,1
asqa_2422,0.5555555555555556,0.8404453200564811,0.1111111111111111,1
asqa_2423,1.0,0.0,0.1176470588235294,1
asqa_2424,0.4444444444444444,0.8467379553534826,0.1666666666666666,1
asqa_2425,0.875,0.9352079912056024,0.1,1
asqa_2426,0.5,0.5011593113058009,0.1111111111111111,1
asqa_2427,1.0,0.6225773061712082,0.0769230769230769,1
asqa_2428,1.0,0.0,0.1,1
asqa_2429,1.0,0.7403620922125599,0.0666666666666666,1
asqa_2430,1.0,0.8013510805624396,0.3333333333333333,1
asqa_2431,0.3333333333333333,0.8036478662229377,0.1111111111111111,1
asqa_2432,1.0,0.7564050729204616,0.1176470588235294,1
asqa_2433,1.0,0.7440274331510514,0.125,1
asqa_2434,0.5,0.8795152549481337,0.3333333333333333,1
asqa_2435,0.4615384615384615,0.0,0.3333333333333333,1
asqa_2436,1.0,0.8639264647235598,0.2222222222222222,1
asqa_2437,1.0,0.7111789357424761,0.0454545454545454,1
asqa_2438,1.0,0.4696611047884618,0.0833333333333333,1
asqa_2439,1.0,0.6883702854378333,0.0625,1
asqa_2440,1.0,0.7789874684054109,0.1,1
asqa_2441,0.4666666666666667,0.717034432998032,0.3333333333333333,1
asqa_2442,0.5384615384615384,0.6691105746356887,0.3333333333333333,1
asqa_2443,1.0,0.5554562970020783,0.1333333333333333,1
asqa_2444,1.0,0.8206483302367206,0.0714285714285714,1
asqa_2445,1.0,0.895643748815989,0.0833333333333333,1
asqa_2446,1.0,0.8034247093119258,0.1333333333333333,1
asqa_2447,1.0,0.0,0.0769230769230769,1
asqa_2448,1.0,0.6735322419887185,0.2,1
asqa_2449,1.0,0.6013167678317966,0.1818181818181818,1
asqa_2450,1.0,0.8494015179473161,0.0833333333333333,1
asqa_2451,0.8888888888888888,0.8516793871548513,0.2,1
asqa_2452,0.8333333333333334,0.7891943126596286,0.3333333333333333,1
asqa_2453,1.0,0.7859260214899008,0.1111111111111111,1
asqa_2454,1.0,0.7538477724524969,0.1428571428571428,1
asqa_2455,0.2857142857142857,0.6056026738426442,0.3333333333333333,1
asqa_2456,1.0,0.8568334104192532,0.125,1
asqa_2457,1.0,0.928170591893834,0.0588235294117647,1
asqa_2458,1.0,0.8640482395834498,0.2857142857142857,1
asqa_2459,1.0,0.7212116864975823,0.2142857142857142,1
asqa_2460,1.0,0.6432660760437545,0.0714285714285714,1
asqa_2461,1.0,0.5810413158089678,0.0769230769230769,1
asqa_2462,1.0,0.6545236530459544,0.1818181818181818,1
asqa_2463,1.0,0.8837445071306876,0.2857142857142857,1
asqa_2464,1.0,0.8300669008455389,0.1666666666666666,1
asqa_2465,1.0,0.8587101048746661,0.125,1
asqa_2466,1.0,0.9432056262825852,0.0625,1
asqa_2467,0.9166666666666666,0.7695323040993512,0.2142857142857142,1
asqa_2468,0.3333333333333333,0.7303927599681476,0.3333333333333333,1
asqa_2469,1.0,0.7251730292250386,0.3333333333333333,1
asqa_2470,0.6666666666666666,0.8171582237596201,0.1111111111111111,1
asqa_2471,1.0,0.8532595143304175,0.0,1
asqa_2472,1.0,0.715588526813017,0.1538461538461538,1
asqa_2473,1.0,0.916949751240258,0.0714285714285714,1
asqa_2474,0.3333333333333333,0.9112690598180558,0.3333333333333333,1
asqa_2475,0.5555555555555556,0.8138345975927362,0.3333333333333333,1
asqa_2476,1.0,0.6193247043062035,0.2222222222222222,1
asqa_2477,1.0,0.8809669289609837,0.125,1
asqa_2478,1.0,0.8908722680748863,0.2142857142857142,1
asqa_2479,1.0,0.8439576510449185,0.1428571428571428,1
asqa_2480,1.0,0.7782420784455949,0.0833333333333333,1
asqa_2481,1.0,0.8102990559245944,0.0952380952380952,1
asqa_2482,1.0,0.722285840952401,0.3076923076923077,1
asqa_2483,1.0,0.8740300815598642,0.1,1
asqa_2484,1.0,0.9809398872831896,0.0909090909090909,1
asqa_2485,1.0,0.0,0.1,1
asqa_2486,0.375,0.8548044961811803,0.3333333333333333,1
asqa_2487,1.0,0.6966968676005583,0.1818181818181818,1
asqa_2488,1.0,0.8892940949055145,0.2222222222222222,1
asqa_2489,0.7777777777777778,0.732711633395701,0.6666666666666666,1
asqa_2490,1.0,0.664763840024892,0.2,1
asqa_2491,1.0,0.7477241242889375,0.3,1
asqa_2492,0.5,0.8440867444947057,0.3333333333333333,1
asqa_2493,1.0,0.838172287697148,0.1,1
asqa_2494,1.0,0.0,0.0909090909090909,1
asqa_2495,0.4,0.8630737942072232,0.1666666666666666,1
asqa_2496,1.0,0.8019999756659261,0.2142857142857142,1
asqa_2497,1.0,0.7503023450650749,0.1666666666666666,1
asqa_2498,1.0,0.451083021057179,0.1428571428571428,1
asqa_2499,1.0,0.8804532682566851,0.1818181818181818,1
asqa_2500,1.0,0.8548188664394062,0.0909090909090909,1
asqa_2501,1.0,0.7509410457734291,0.0833333333333333,1
asqa_2502,1.0,0.8729935524599046,0.2,1
asqa_2503,0.4,0.7914568720527445,0.1111111111111111,1
asqa_2504,1.0,0.7121118813877226,0.1111111111111111,1
asqa_2505,1.0,0.8725163788519841,0.0555555555555555,1
asqa_2506,0.6666666666666666,0.5330616231952913,0.3333333333333333,1
asqa_2507,1.0,0.7683861300567307,0.2727272727272727,1
asqa_2508,0.125,0.7531811477231964,0.3333333333333333,1
asqa_2509,1.0,0.5189203137256553,0.1,1
asqa_2510,1.0,0.9266364022674706,0.1333333333333333,1
asqa_2511,1.0,0.7702068766617071,0.2307692307692307,1
asqa_2512,0.3333333333333333,0.7166434536645677,0.3333333333333333,1
asqa_2513,0.9473684210526316,0.749027598009221,0.1428571428571428,1
asqa_2514,0.4,0.8437467100187378,0.3333333333333333,1
asqa_2515,1.0,0.1104468271507434,0.0625,1
asqa_2516,1.0,0.8106647770557308,0.1111111111111111,1
asqa_2517,0.4545454545454545,0.6759489778241324,0.1111111111111111,1
asqa_2518,1.0,0.9630582846662544,0.0833333333333333,1
asqa_2519,1.0,0.8292336731100304,0.375,1
asqa_2520,0.2857142857142857,0.961958932253987,0.3333333333333333,1
asqa_2521,0.8571428571428571,0.8364832824249234,0.25,1
asqa_2522,0.8461538461538461,0.7223216149660064,0.2666666666666666,1
asqa_2523,0.5,0.7146275480373276,0.6666666666666666,1
asqa_2524,0.2222222222222222,0.6981775943374519,0.3333333333333333,1
asqa_2525,1.0,0.928437266850127,0.0909090909090909,1
asqa_2526,1.0,0.8309713680022619,0.0833333333333333,1
asqa_2527,1.0,0.6525221175714839,0.0666666666666666,1
asqa_2528,1.0,0.8751931901038429,0.1111111111111111,1
asqa_2529,1.0,0.6937098304882855,0.1,1
asqa_2530,1.0,0.8314209267722615,0.4210526315789473,1
asqa_2531,0.5,0.7528698438800241,0.3333333333333333,1
asqa_2532,1.0,0.8312276656807492,0.1111111111111111,1
asqa_2533,1.0,0.8390001029585652,0.0833333333333333,1
asqa_2534,0.5,0.6831071914728492,0.3333333333333333,1
asqa_2535,1.0,0.7331398824532017,0.0769230769230769,1
asqa_2536,1.0,0.9036347863023316,0.0833333333333333,1
asqa_2537,1.0,0.8831413899904015,0.1,1
asqa_2538,1.0,0.8585060963046999,0.25,1
asqa_2539,1.0,0.8783715993063129,0.2,1
asqa_2540,1.0,0.0,0.0714285714285714,1
asqa_2541,1.0,0.6527777327561828,0.0666666666666666,1
asqa_2542,1.0,0.6368010359904348,0.0833333333333333,1
asqa_2543,1.0,0.5702357436147235,0.1,1
asqa_2544,0.3636363636363636,0.6519333161145945,0.2222222222222222,1
asqa_2545,1.0,0.8430670464890629,0.1,1
asqa_2546,1.0,0.7784803446478238,0.0833333333333333,1
asqa_2547,1.0,0.818609845440618,0.0714285714285714,1
asqa_2548,1.0,0.6461837489526521,0.1818181818181818,1
asqa_2549,0.5882352941176471,0.8576331038861394,0.3333333333333333,1
asqa_2550,1.0,0.871335377713002,0.0666666666666666,1
asqa_2551,0.4,0.7110537856128599,0.6666666666666666,1
asqa_2552,1.0,0.7250425047955248,0.0666666666666666,1
asqa_2553,1.0,0.8810778595703379,0.125,1
asqa_2554,1.0,0.8133275006249256,0.25,1
asqa_2555,1.0,0.9042273896912216,0.125,1
asqa_2556,1.0,0.8401534182724893,0.2142857142857142,1
asqa_2557,1.0,0.721432640050781,0.1,1
asqa_2558,1.0,0.7741054595783862,0.0416666666666666,1
asqa_2559,0.5,0.8695043062369953,0.1666666666666666,1
asqa_2560,1.0,0.7716544893562487,0.2142857142857142,1
asqa_2561,1.0,0.799781466827968,0.1333333333333333,1
asqa_2562,1.0,0.7282337194781187,0.125,1
asqa_2563,1.0,0.8667870403605319,0.1111111111111111,1
asqa_2564,1.0,0.7923848968366755,0.2,1
asqa_2565,1.0,0.915094325582555,0.125,1
asqa_2566,1.0,0.8398084795397041,0.1111111111111111,1
asqa_2567,1.0,0.6250756342246504,0.0769230769230769,1
asqa_2568,1.0,0.8275060856209203,0.1818181818181818,1
asqa_2569,1.0,0.9104970287852177,0.1,1
asqa_2570,1.0,0.5707909103138574,0.1538461538461538,1
asqa_2571,0.25,0.8145147755446877,0.3333333333333333,1
asqa_2572,1.0,0.3240122725355087,0.0909090909090909,1
asqa_2573,1.0,0.821218181408086,0.1428571428571428,1
asqa_2574,1.0,0.8324303211111204,0.2,1
asqa_2575,1.0,0.844678901351903,0.1111111111111111,1
asqa_2576,1.0,0.8529090706223212,0.0909090909090909,1
asqa_2577,0.125,0.7774316796035637,0.1666666666666666,1
asqa_2578,1.0,0.8368782444382891,0.2857142857142857,1
asqa_2579,0.5,0.0,0.1666666666666666,1
asqa_2580,1.0,0.8320971751237369,0.0714285714285714,1
asqa_2581,0.4,0.8662042240945295,0.3333333333333333,1
asqa_2582,0.25,0.6164047851099143,0.5,1
asqa_2583,0.8571428571428571,0.6259153162980386,0.2,1
asqa_2584,1.0,0.6475601507363913,0.0476190476190476,1
asqa_2585,1.0,0.6045764817981549,0.2,1
asqa_2586,1.0,0.941449703933777,0.1111111111111111,1
asqa_2587,1.0,0.3865634627277163,0.3333333333333333,1
asqa_2588,1.0,0.8940611260820699,0.2857142857142857,1
asqa_2589,1.0,0.5010034820670869,0.0769230769230769,1
asqa_2590,1.0,0.7503217871439004,0.0909090909090909,1
asqa_2591,1.0,0.8890434524742051,0.1538461538461538,1
asqa_2592,0.2352941176470588,0.7535115987803659,0.1111111111111111,1
asqa_2593,1.0,0.7616553902896802,0.0625,1
asqa_2594,1.0,0.687219862449529,0.125,1
asqa_2595,1.0,0.8404741713783959,0.2,1
asqa_2596,0.1818181818181818,0.8325353067528057,0.6666666666666666,1
asqa_2597,1.0,0.78724019000384,0.2,1
asqa_2598,0.25,0.595160536412323,0.3333333333333333,1
asqa_2599,1.0,0.9087349138775492,0.0909090909090909,1
asqa_2600,0.5,0.8012961094835099,0.1111111111111111,1
asqa_2601,0.3,0.7105886615177499,0.3333333333333333,1
asqa_2602,1.0,0.8623929326384028,0.2222222222222222,1
asqa_2603,1.0,0.6662722145794001,0.0769230769230769,1
asqa_2604,1.0,0.1676423024925009,0.1666666666666666,1
asqa_2605,0.75,0.85960569770753,0.1666666666666666,1
asqa_2606,0.9166666666666666,0.3365431023697109,0.3076923076923077,1
asqa_2607,1.0,0.8322067259392939,0.0714285714285714,1
asqa_2608,1.0,0.7224299925392034,0.1538461538461538,1
asqa_2609,1.0,0.9340347852531876,0.0833333333333333,1
asqa_2610,1.0,0.8063120636883597,0.125,1
asqa_2611,1.0,0.8919254113124421,0.0769230769230769,1
asqa_2612,0.2,0.709738260007863,0.6666666666666666,1
asqa_2613,1.0,0.6594468796601535,0.0769230769230769,1
asqa_2614,1.0,0.3973323319320621,0.1666666666666666,1
asqa_2615,1.0,0.8254996649864306,0.1428571428571428,1
asqa_2616,1.0,0.734963195041764,0.0833333333333333,1
asqa_2617,1.0,0.8088306735254691,0.125,1
asqa_2618,1.0,0.8496855994884012,0.0476190476190476,1
asqa_2619,1.0,0.7255097595657846,0.0769230769230769,1
asqa_2620,1.0,0.5977728126157472,0.1538461538461538,1
asqa_2621,1.0,0.0,0.1111111111111111,1
asqa_2622,1.0,0.605645631361109,0.1,1
asqa_2623,1.0,0.8908218751666453,0.1,1
asqa_2624,0.4,0.8774691885279329,0.6666666666666666,1
asqa_2625,1.0,0.8059077620487454,0.1052631578947368,1
asqa_2626,1.0,0.8466693723722067,0.1111111111111111,1
asqa_2627,1.0,0.9733194043320862,0.0833333333333333,1
asqa_2628,1.0,0.6299425138877358,0.2727272727272727,1
asqa_2629,0.8,0.8605877882903522,0.3333333333333333,1
asqa_2630,1.0,0.7920108998454983,0.1428571428571428,1
asqa_2631,0.2857142857142857,0.71574820454294,0.6666666666666666,1
asqa_2632,1.0,0.8632356248298233,0.0909090909090909,1
asqa_2633,1.0,0.7606893377555514,0.1666666666666666,1
asqa_2634,1.0,0.7012798607551511,0.1111111111111111,1
asqa_2635,0.3333333333333333,0.8058227527976923,0.3333333333333333,1
asqa_2636,1.0,0.6403675341261382,0.1111111111111111,1
asqa_2637,1.0,0.7408374712878804,0.0909090909090909,1
asqa_2638,1.0,0.8986480634506036,0.125,1
asqa_2639,1.0,0.5365210011310664,0.2,1
asqa_2640,0.3333333333333333,0.9312612530837148,0.1666666666666666,1
asqa_2641,0.5714285714285714,0.3908643384306543,0.6666666666666666,1
asqa_2642,0.6666666666666666,0.7183127906032093,0.3333333333333333,1
asqa_2643,1.0,0.5718859835350493,0.0833333333333333,1
asqa_2644,0.3333333333333333,0.8451218132145994,0.1666666666666666,1
asqa_2645,0.3333333333333333,0.7392378156968048,0.3333333333333333,1
asqa_2646,1.0,0.8835737349786136,0.0714285714285714,1
asqa_2647,0.3333333333333333,0.8770932470980507,0.1111111111111111,1
asqa_2648,1.0,0.8514329872103746,0.0833333333333333,1
asqa_2649,0.375,0.629668182858261,0.3333333333333333,1
asqa_2650,1.0,0.8150752004905487,0.2307692307692307,1
asqa_2651,1.0,0.7244508041649622,0.1818181818181818,1
asqa_2652,0.4,0.9029878145259292,0.1666666666666666,1
asqa_2653,0.8,0.818016132830258,0.0909090909090909,1
asqa_2654,0.125,0.8401085333998849,0.1666666666666666,1
asqa_2655,1.0,0.7708407778274605,0.1428571428571428,1
asqa_2656,1.0,0.8395133210947586,0.1,1
asqa_2657,1.0,0.6603970132960088,0.0769230769230769,1
asqa_2658,1.0,0.5950048765253001,0.125,1
asqa_2659,1.0,0.8373662557364634,0.1428571428571428,1
asqa_2660,1.0,0.7828439807230302,0.1538461538461538,1
asqa_2661,1.0,0.8055237893932311,0.0526315789473684,1
asqa_2662,0.2,0.9449458483701166,0.3333333333333333,1
asqa_2663,1.0,0.4515023272660885,0.1,1
asqa_2664,1.0,0.931963788264782,0.0714285714285714,1
asqa_2665,1.0,0.4307700336647697,0.0869565217391304,1
asqa_2666,1.0,0.3429643563700382,0.0714285714285714,1
asqa_2667,1.0,0.5635989046980809,0.0714285714285714,1
asqa_2668,1.0,0.7025520387972851,0.1,1
asqa_2669,1.0,0.9571522115658904,0.1111111111111111,1
asqa_2670,0.5,0.7708947876313615,0.1111111111111111,1
asqa_2671,0.25,0.8625100981100634,1.0,1
asqa_2672,0.4444444444444444,0.537777428719259,0.1111111111111111,1
asqa_2673,1.0,0.8443115671222866,0.0909090909090909,1
asqa_2674,0.5,0.8442118903958297,0.1111111111111111,1
asqa_2675,1.0,0.5990114172103164,0.0833333333333333,1
asqa_2676,1.0,0.9637622154344267,0.1666666666666666,1
asqa_2677,1.0,0.5832829228601569,0.0909090909090909,1
asqa_2678,0.8,0.9640416685944396,0.1111111111111111,1
asqa_2679,1.0,0.8618542064835736,0.0769230769230769,1
asqa_2680,1.0,0.845440579662598,0.0833333333333333,1
asqa_2681,0.8333333333333334,0.5307858058334779,0.25,1
asqa_2682,1.0,0.945566299683671,0.0833333333333333,1
asqa_2683,1.0,0.6303865952067568,0.1111111111111111,1
asqa_2684,0.8888888888888888,0.7229423033093317,0.0769230769230769,1
asqa_2685,1.0,0.9465510026960088,0.1111111111111111,1
asqa_2686,0.375,0.922555768878138,0.1666666666666666,1
asqa_2687,1.0,0.5207013978670976,0.2,1
asqa_2688,1.0,0.7072733634432193,0.0714285714285714,1
asqa_2689,1.0,0.4340575726929936,0.1,1
asqa_2690,1.0,0.8973835348616527,0.1111111111111111,1
asqa_2691,0.4444444444444444,0.9342068408534456,0.3333333333333333,1
asqa_2692,1.0,0.7804629836464221,0.0833333333333333,1
asqa_2693,0.25,0.8906022585250278,0.1666666666666666,1
asqa_2694,0.5,0.8626724766730733,0.3333333333333333,1
asqa_2695,1.0,0.8678067788710929,0.2857142857142857,1
asqa_2696,1.0,0.8901339156995117,0.125,1
asqa_2697,0.375,0.8285434801605902,0.1111111111111111,1
asqa_2698,1.0,0.8728759911010472,0.1428571428571428,1
asqa_2699,1.0,0.8234055895941915,0.125,1
asqa_2700,0.2,0.6322150403983055,0.1428571428571428,1
asqa_2701,0.1666666666666666,0.2102946962215689,0.6666666666666666,1
asqa_2702,1.0,0.6143347512731842,0.1111111111111111,1
asqa_2703,1.0,0.7161661028710626,0.0769230769230769,1
asqa_2704,1.0,0.4857544208463674,0.3,1
asqa_2705,0.5,0.9158921784781284,0.3333333333333333,1
asqa_2706,0.875,0.8486744483179037,0.1666666666666666,1
asqa_2707,0.8,0.8464035231711379,0.125,1
asqa_2708,1.0,0.9067566162331596,0.0833333333333333,1
asqa_2709,1.0,0.8177286300195709,0.1,1
asqa_2710,1.0,0.6991793401853389,0.0666666666666666,1
asqa_2711,1.0,0.7927051360045588,0.2352941176470588,1
asqa_2712,0.3076923076923077,0.7485604438063937,0.3333333333333333,1
asqa_2713,1.0,0.7949428186412065,0.2142857142857142,1
asqa_2714,1.0,0.857465122409588,0.1,1
asqa_2715,1.0,0.6146447501512724,0.0769230769230769,1
asqa_2716,1.0,0.7596298739620488,0.2,1
asqa_2717,1.0,0.554077925750732,0.1538461538461538,1
asqa_2718,1.0,0.6432405061288211,0.0714285714285714,1
asqa_2719,1.0,0.631741320585659,0.2307692307692307,1
asqa_2720,1.0,0.6494607017802233,0.0833333333333333,1
asqa_2721,1.0,0.8630091113832097,0.2666666666666666,1
asqa_2722,1.0,0.7780792389799388,0.1428571428571428,1
asqa_2723,1.0,0.6194088878547107,0.1,1
asqa_2724,1.0,0.819023483402357,0.0909090909090909,1
asqa_2725,0.5,0.8859929052370683,0.3333333333333333,1
asqa_2726,1.0,0.8309211593889434,0.1333333333333333,1
asqa_2727,1.0,0.8446326188031527,0.125,1
asqa_2728,1.0,0.8215610328309887,0.0588235294117647,1
asqa_2729,1.0,0.8001074558609957,0.1666666666666666,1
asqa_2730,1.0,0.9422031140154776,0.1,1
asqa_2731,1.0,0.7815922028310611,0.2222222222222222,1
asqa_2732,1.0,0.9498059399227036,0.0714285714285714,1
asqa_2733,1.0,0.9021757267546952,0.125,1
asqa_2734,1.0,0.5303623227429685,0.1538461538461538,1
asqa_2735,1.0,0.0,0.0666666666666666,1
asqa_2736,1.0,0.7176117120046595,0.1538461538461538,1
asqa_2737,1.0,0.5426208842029107,0.1111111111111111,1
asqa_2738,0.8,0.9648662434832924,0.3333333333333333,1
asqa_2739,1.0,0.7845885506361753,0.0666666666666666,1
asqa_2740,1.0,0.8313509353464911,0.0769230769230769,1
asqa_2741,0.3,0.7271196491963292,0.6666666666666666,1
asqa_2742,1.0,0.8945155108026093,0.0526315789473684,1
asqa_2743,1.0,0.8778090486400908,0.0833333333333333,1
asqa_2744,1.0,0.9212270048694772,0.0416666666666666,1
asqa_2745,1.0,0.6791016683506449,0.1875,1
asqa_2746,1.0,0.0,0.0833333333333333,1
asqa_2747,1.0,0.8608076066231672,0.1428571428571428,1
asqa_2748,1.0,0.9049200287199356,0.25,1
asqa_2749,1.0,0.9170165907699668,0.1666666666666666,1
asqa_2750,1.0,0.6264877329453564,0.1538461538461538,1
asqa_2751,1.0,0.7522572784706926,0.2,1
asqa_2752,1.0,0.8721950247947099,0.2307692307692307,1
asqa_2753,1.0,0.8487213275871738,0.1538461538461538,1
asqa_2754,0.3636363636363636,0.4118639456227342,0.3333333333333333,1
asqa_2755,1.0,0.7139421329309911,0.0909090909090909,1
asqa_2756,1.0,0.6687991928969681,0.037037037037037,1
asqa_2757,1.0,0.647944067430797,0.1111111111111111,1
asqa_2758,1.0,0.8565494661013421,0.1818181818181818,1
asqa_2759,1.0,0.7096102749916545,0.1111111111111111,1
